"","Date","Open","High","Low","Close","Volume","Market.Cap"
"1",NA,304.84,290.77,294.66,NA,28533300000,NA
"2",NA,305.42,293.72,298.89,NA,28322700000,NA
"3",NA,301.37,295.12,296.26,NA,28661500000,NA
"4",NA,305.48,295.8,300.47,NA,29175300000,NA
"5",NA,308.31,287.69,305.71,NA,27547400000,NA
"6",NA,293.91,281.17,287.43,NA,27754200000,NA
"7",NA,306.4,290.58,291.69,NA,29183600000,NA
"8",NA,310.55,305.88,305.88,NA,29331500000,NA
"9",NA,310.5,304.35,307.75,NA,29077600000,NA
"10",NA,313.75,296.38,305.09,NA,28270200000,NA
"11",NA,300.36,293.58,296.3,NA,28410400000,NA
"12",NA,299.26,294.06,297.42,NA,28270100000,NA
"13",NA,301.07,295.22,296.53,NA,28408400000,NA
"14",NA,301.85,290.72,297.93,NA,2.8442e+10,NA
"15",NA,311.96,282.66,298.33,NA,27357500000,NA
"16",NA,295.75,277.57,286.95,NA,28111400000,NA
"17",NA,305.5,292.81,295.45,NA,28624800000,NA
"18",NA,303.93,291.77,300.19,NA,28906600000,NA
"19",NA,311.44,303.49,304.01,NA,29326300000,NA
"20",NA,316.71,305.83,308.09,NA,29937900000,NA
"21",NA,317.24,290.64,314.32,NA,30160500000,NA
"22",NA,333.48,311.79,317.08,NA,31727700000,NA
"23",NA,349.35,332.04,333.38,NA,32029200000,NA
"24",NA,342.72,320.43,336.6,NA,32292100000,NA
"25",NA,347.98,334.7,339.63,NA,32222400000,NA
"26",NA,348.6,299.66,338.76,NA,28911100000,NA
"27",NA,309.15,303.29,304.14,NA,28851200000,NA
"28",NA,304.39,299.1,303.46,NA,28626300000,NA
"29",NA,306.15,293.17,299.87,NA,28281400000,NA
"30",NA,309.31,288.19,297.39,NA,29328300000,NA
"31",NA,312.54,308.03,308.61,NA,29550900000,NA
"32",NA,313.13,304.98,311.12,NA,29340400000,NA
"33",NA,308.84,294.95,308.59,NA,28031100000,NA
"34",NA,298.04,288.84,295.86,NA,27800400000,NA
"35",NA,299.39,290.89,292.66,NA,27794100000,NA
"36",NA,300.11,288.13,292.46,NA,28238500000,NA
"37",NA,302.92,294.58,297.48,NA,28708500000,NA
"38",NA,303.19,295.06,302.34,NA,28615200000,NA
"39",NA,303.96,291.11,301.46,NA,27655200000,NA
"40",NA,299.92,279.77,291.47,NA,28375900000,NA
"41",NA,307.2,295.47,299.15,NA,29068700000,NA
"42",NA,308.01,286.82,306.47,NA,27219400000,NA
"43",NA,293.75,287.02,287.44,NA,2.772e+10,NA
"44",NA,293.51,281.88,292.33,NA,26755500000,NA
"45",NA,292.95,278.13,282.48,NA,27129900000,NA
"46",NA,286.17,261.12,286.17,NA,25077100000,NA
"47",NA,270.54,256.22,264.31,NA,24458400000,NA
"48",NA,286.61,255.02,258.58,NA,2.6836e+10,NA
"49",NA,290.89,278.05,283.74,NA,26712400000,NA
"50",NA,295.77,274.48,282.8,NA,27809300000,NA
"51",NA,293.5,252.23,293.5,NA,23881200000,NA
"52",NA,257,235.24,251.75,NA,23272500000,NA
"53",NA,262.59,238.22,246.52,NA,23742600000,NA
"54",NA,258.65,195.03,250.46,NA,20364900000,NA
"55",NA,280.84,213.91,213.91,NA,26166100000,NA
"56",NA,291.12,260.61,277.11,NA,27535700000,NA
"57",NA,311.19,287.23,291.46,NA,27861800000,NA
"58",NA,300.69,286.69,294.53,NA,27394400000,NA
"59",NA,294.76,268.97,288.75,NA,27797200000,NA
"60",NA,299.89,287.22,294.4,NA,27990500000,NA
"61",NA,329.64,285.16,296.5,NA,31147200000,NA
"62",NA,333.52,319.94,329.43,NA,31507500000,NA
"63",NA,334.66,313.49,334.34,NA,29639100000,NA
"64",NA,318.57,268.29,312.99,NA,2.81e+10,NA
"65",NA,347.13,279.94,295.17,NA,3.2774e+10,NA
"66",NA,366.49,332.23,347.48,NA,33059800000,NA
"67",NA,389.35,328.1,348.98,NA,36601200000,NA
"68",NA,390.04,383.47,387.74,NA,36182900000,NA
"69",NA,386.14,376.35,383.04,NA,35701500000,NA
"70",NA,388.75,361.97,378.49,NA,34848400000,NA
"71",NA,373.76,347.79,370.67,NA,32813200000,NA
"72",NA,352.05,338.41,347.75,NA,33002700000,NA
"73",NA,347.89,334.36,347.89,NA,31517500000,NA
"74",NA,334.99,327.92,333.88,NA,31288300000,NA
"75",NA,336.4,325.8,331.92,NA,30727900000,NA
"76",NA,327.96,317.08,325.61,NA,29904600000,NA
"77",NA,324.21,314.54,317.52,NA,29691900000,NA
"78",NA,327.36,297.91,314.79,NA,30229900000,NA
"79",NA,347.05,297.23,321.59,NA,28285500000,NA
"80",NA,301.43,291.58,301.43,NA,27918100000,NA
