"","Date","Open","High","Low","Close","Volume","Market.Cap"
"1","Dec 02, 2017",1462.06,1502.37,1415.49,1434.98,574510000,24610500000
"2","Dec 01, 2017",1381.81,1482.68,1300.46,1462.68,965151000,23257100000
"3","Nov 30, 2017",1380.36,1468.75,1222.1,1389.78,1211730000,23230400000
"4","Nov 29, 2017",1541.63,1673.23,1332.14,1359.71,2345250000,25941800000
"5","Nov 28, 2017",1621.17,1629.48,1543.08,1546.18,1274880000,27277200000
"6","Nov 27, 2017",1722.93,1742.4,1607.79,1622.57,1391460000,28986800000
"7","Nov 26, 2017",1571.39,1758.61,1563.35,1735.66,1593050000,26434500000
"8","Nov 25, 2017",1634,1656.55,1535.77,1571.27,1560040000,27484900000
"9","Nov 24, 2017",1651.86,1782.83,1575.76,1648.51,3128960000,27782400000
"10","Nov 23, 2017",1302.23,1683.81,1299.95,1683.81,4112090000,21899400000
"11","Nov 22, 2017",1175.06,1335.25,1171.6,1303.31,1517620000,19758600000
"12","Nov 21, 2017",1220.78,1224.15,1140.88,1176.97,772859000,20525100000
"13","Nov 20, 2017",1172.43,1236.01,1167.28,1236.01,800053000,19710200000
"14","Nov 19, 2017",1260.95,1262.34,1144.08,1172.05,1285910000,21196200000
"15","Nov 18, 2017",1197.43,1388.11,1197.43,1254.53,3053770000,20125900000
"16","Nov 17, 2017",909.16,1217.42,863.98,1185.48,3203430000,1.5279e+10
"17","Nov 16, 2017",1202.17,1210.36,876.57,900.78,2034690000,2.0202e+10
"18","Nov 15, 2017",1269.79,1326.39,1191.98,1212.4,1321780000,21335600000
"19","Nov 14, 2017",1346.73,1390.21,1211.39,1273.53,1697910000,22626200000
"20","Nov 13, 2017",1381.82,1501.16,1043,1353.99,4850570000,23214700000
"21","Nov 12, 2017",1346.97,2477.65,1215.58,1388.86,8371320000,22614400000
"22","Nov 11, 2017",1001.64,1403.66,910.72,1340.45,5139770000,16807400000
"23","Nov 10, 2017",651.77,1034.77,651.77,1007.42,5195420000,1.0933e+10
"24","Nov 09, 2017",622.31,670.14,619.26,654.3,710387000,10437700000
"25","Nov 08, 2017",615.24,646.38,565.6,622.46,837646000,10317500000
"26","Nov 07, 2017",602.68,626.21,602.45,616.3,375367000,10105200000
"27","Nov 06, 2017",630.31,657.34,602.65,602.65,794105000,10566600000
"28","Nov 05, 2017",619.91,635.72,579.13,630.7,816028000,10390900000
"29","Nov 04, 2017",635.35,642.05,571.12,620.45,1161370000,10647200000
"30","Nov 03, 2017",587.32,684.53,577.86,625.32,1682210000,9839760000
"31","Nov 02, 2017",527.68,610.39,514.52,587.22,1632060000,8840010000
"32","Nov 01, 2017",438.3,538.26,437.91,531.83,1152230000,7342250000
"33","Oct 31, 2017",449.37,454.07,431.76,439.05,343799000,7527260000
"34","Oct 30, 2017",458.45,478.42,417.62,448.23,796409000,7.679e+09
"35","Oct 29, 2017",420.47,526.12,408.4,451.92,2002440000,7042260000
"36","Oct 28, 2017",369.54,425.44,369.06,423.35,781037000,6183520000
"37","Oct 27, 2017",338.3,372.81,338.24,367.57,501989000,5655870000
"38","Oct 26, 2017",332.11,350.94,331.21,338.2,234967000,5550700000
"39","Oct 25, 2017",326.59,334.38,320.38,332.13,151935000,5457720000
"40","Oct 24, 2017",315.9,340.45,311.48,326.89,267442000,5278410000
"41","Oct 23, 2017",330.67,332.28,309.87,315.6,191558000,5524790000
"42","Oct 22, 2017",323.5,355.52,323.5,331.66,355546000,5405020000
"43","Oct 21, 2017",326.75,328.45,317.46,323.36,129938000,5458980000
"44","Oct 20, 2017",330.9,332.98,323.08,327.44,160204000,5527860000
"45","Oct 19, 2017",339.27,339.27,326.27,330.81,195578000,5667070000
"46","Oct 18, 2017",373.65,376.18,313.77,339.17,477184000,6240990000
"47","Oct 17, 2017",313.7,394.96,309.64,371.73,1008160000,5239520000
"48","Oct 16, 2017",315.26,318.02,310.52,313.64,117797000,5265400000
"49","Oct 15, 2017",322.42,323.59,307.68,314.95,133385000,5384760000
"50","Oct 14, 2017",321.54,327.42,317.35,321.96,164137000,5369720000
"51","Oct 13, 2017",314.15,323.08,304.38,321.46,288210000,5242630000
"52","Oct 12, 2017",315.47,330.13,310.71,313.21,262066000,5262390000
"53","Oct 11, 2017",320.2,321.26,312.13,314.9,131577000,5.341e+09
"54","Oct 10, 2017",313.22,352.02,311.7,321.59,367809000,5224170000
"55","Oct 09, 2017",342.76,342.76,289.04,314.16,288075000,5716320000
"56","Oct 08, 2017",360.09,362.46,337,342.21,203754000,6004940000
"57","Oct 07, 2017",363.6,364.88,356.06,360.78,91004000,6062860000
"58","Oct 06, 2017",355.44,371.28,354.96,363.01,182031000,5926540000
"59","Oct 05, 2017",358.42,371.19,348.45,355.75,268341000,5971260000
"60","Oct 04, 2017",404.2,404.45,354.55,358.45,251584000,6729640000
"61","Oct 03, 2017",421.79,421.79,395.74,404.18,130247000,7022370000
"62","Oct 02, 2017",415.87,430.86,411.84,421.19,219590000,6921580000
"63","Oct 01, 2017",433.38,436.94,415.15,415.15,164290000,7207770000
"64","Sep 30, 2017",436.64,445.62,432.53,432.63,150565000,7258880000
"65","Sep 29, 2017",447.66,447.92,426.99,436.77,148725000,7441960000
"66","Sep 28, 2017",456.71,465.2,433.5,447.81,300421000,7.592e+09
"67","Sep 27, 2017",441.86,460,439.41,457.31,197885000,7343490000
"68","Sep 26, 2017",445.36,458.25,441.83,441.83,165303000,7400020000
"69","Sep 25, 2017",419.65,450.13,419.65,445.8,302272000,6971280000
"70","Sep 24, 2017",428.8,433.04,419.25,421.03,114527000,7121950000
"71","Sep 23, 2017",415.31,432.96,407.45,428.5,189127000,6895970000
"72","Sep 22, 2017",417.92,435.44,402.77,415.09,241905000,6937170000
"73","Sep 21, 2017",475.83,480,413.75,416.26,316731000,7898300000
"74","Sep 20, 2017",526.74,527.72,471.09,476.05,669264000,8741670000
"75","Sep 19, 2017",480.64,550.41,450.05,527.88,802321000,7975010000
"76","Sep 18, 2017",422.09,479.69,422.09,479.32,458550000,7001640000
"77","Sep 17, 2017",438.9,438.9,384.06,419.86,221828000,7279520000
"78","Sep 16, 2017",424.49,450.98,388.2,440.22,313583000,7039590000
"79","Sep 15, 2017",369.49,448.39,301.69,424.02,707231000,6126800000
"80","Sep 14, 2017",504.22,510.47,367.04,367.04,257431000,8359650000
"81","Sep 13, 2017",509.47,519.2,471.22,503.61,340344000,8445540000
"82","Sep 12, 2017",539.03,559.22,505.01,510.41,273825000,8934220000
"83","Sep 11, 2017",537.19,556.25,515.67,537.81,274712000,8902570000
"84","Sep 10, 2017",546.48,546.75,484.09,537.07,289508000,9055430000
