"","Date","Open","High","Low","Close","Volume","Market.Cap"
"1","High",NA,NA,NA,NA,NA,NA
"2","Dec 02, 2017",0.255656,0.259218,0.250756,0.255492,118250000,9874190000
"3","Dec 01, 2017",0.250352,0.258828,0.239438,0.255699,182992000,9669290000
"4","Nov 30, 2017",0.246433,0.261524,0.229586,0.250878,270907000,9517940000
"5","Nov 29, 2017",0.297867,0.297867,0.239409,0.243064,541178000,11504500000
"6","Nov 28, 2017",0.254037,0.301084,0.253415,0.299152,720743000,9811650000
"7","Nov 27, 2017",0.248305,0.254733,0.247861,0.253927,196735000,9590240000
"8","Nov 26, 2017",0.252914,0.252914,0.248589,0.248818,133297000,9768270000
"9","Nov 25, 2017",0.244178,0.2557,0.243584,0.252393,212593000,9430850000
"10","Nov 24, 2017",0.242851,0.245388,0.238421,0.244642,211486000,9379600000
"11","Nov 23, 2017",0.238991,0.250096,0.237304,0.242402,240685000,9230520000
"12","Nov 22, 2017",0.232642,0.240848,0.232317,0.238859,167078000,8985300000
"13","Nov 21, 2017",0.237978,0.240974,0.2272,0.233271,217851000,9191390000
"14","Nov 20, 2017",0.231336,0.24343,0.230917,0.238759,214663000,8934850000
"15","Nov 19, 2017",0.22814,0.236231,0.226037,0.231016,193808000,8811410000
"16","Nov 18, 2017",0.226547,0.230399,0.222399,0.228627,144298000,8749900000
"17","Nov 17, 2017",0.224768,0.239409,0.220273,0.226581,397071000,8681190000
"18","Nov 16, 2017",0.212655,0.27179,0.209287,0.227107,1022580000,8213360000
"19","Nov 15, 2017",0.208937,0.213105,0.208058,0.212956,100294000,8069730000
"20","Nov 14, 2017",0.203679,0.213693,0.203679,0.209825,127361000,7866670000
"21","Nov 13, 2017",0.197472,0.204081,0.197456,0.203442,132567000,7608890000
"22","Nov 12, 2017",0.210214,0.210214,0.195389,0.197339,251175000,8099860000
"23","Nov 11, 2017",0.205948,0.214456,0.205459,0.21043,134503000,7935490000
"24","Nov 10, 2017",0.218256,0.219068,0.20526,0.206483,141033000,8409740000
"25","Nov 09, 2017",0.217911,0.221791,0.214866,0.217488,147917000,8396440000
"26","Nov 08, 2017",0.210675,0.221458,0.20806,0.217437,156959000,8117620000
"27","Nov 07, 2017",0.205103,0.211375,0.203978,0.210354,114073000,7902920000
"28","Nov 06, 2017",0.201967,0.208662,0.20141,0.20599,102233000,7782080000
