"","Date","Open","High","Low","Close","Volume","Market.Cap"
"1","Dec 02, 2017",797.9,802.12,769.39,778.43,188147000,6161690000
"2","Dec 01, 2017",787.47,806.37,756.48,797.53,286044000,6079550000
"3","Nov 30, 2017",681.13,826.95,670.99,786.93,498872000,5257210000
"4","Nov 29, 2017",626.26,815.01,625.37,677.39,415879000,4832510000
"5","Nov 28, 2017",632.44,637.06,616.31,626.42,149795000,4878960000
"6","Nov 27, 2017",621.15,638.95,611.79,632.3,134862000,4790590000
"7","Nov 26, 2017",641.46,646.28,617.74,621.62,145500000,4945950000
"8","Nov 25, 2017",566.96,656.13,566.96,643.57,242807000,4370400000
"9","Nov 24, 2017",564.34,573.2,553.58,566.63,129105000,4349120000
"10","Nov 23, 2017",577.25,583.73,557.12,566.68,173698000,4447480000
"11","Nov 22, 2017",494.76,594.53,494.29,578.85,381958000,3810980000
"12","Nov 21, 2017",500.24,519.42,454.48,494.21,245163000,3852180000
"13","Nov 20, 2017",442.03,502.53,438.42,486.54,104701000,3403030000
"14","Nov 19, 2017",455.36,455.66,431.79,442.31,82954600,3504790000
"15","Nov 18, 2017",424.35,483.1,423.25,454.74,145255000,3265280000
"16","Nov 17, 2017",420.59,436.02,412.45,424.98,95099300,3235510000
"17","Nov 16, 2017",424.51,427.85,412.84,418.18,97321300,3264810000
"18","Nov 15, 2017",428.08,444.38,418.47,424.41,103157000,3291450000
"19","Nov 14, 2017",428.31,447.92,408.95,427.54,123854000,3292370000
"20","Nov 13, 2017",507.05,530.94,403.5,427.37,310886000,3896620000
"21","Nov 12, 2017",345.68,536.12,327.8,536.12,476198000,2655840000
"22","Nov 11, 2017",331.43,349.08,321.04,346.06,88651000,2545670000
"23","Nov 10, 2017",325.27,353.36,308.46,329.57,116352000,2497710000
"24","Nov 09, 2017",315.48,337.23,311.82,326.01,110840000,2421910000
"25","Nov 08, 2017",293.04,316.63,289.09,316.33,103556000,2249050000
"26","Nov 07, 2017",274.87,304.55,274.87,293.38,92431200,2109120000
"27","Nov 06, 2017",273.47,280.44,268.46,275.68,60053700,2097820000
"28","Nov 05, 2017",274.33,277,270.29,273.17,41028900,2103900000
"29","Nov 04, 2017",278.58,280.96,271.31,274.68,49462600,2135920000
"30","Nov 03, 2017",263.89,281.39,262.98,278.59,62984900,2021200000
"31","Nov 02, 2017",271.79,272.78,251.56,265.31,72437900,2081130000
"32","Nov 01, 2017",278.5,279.67,270.77,271.56,50960300,2131960000
"33","Oct 31, 2017",285.39,286.21,278.73,279.15,50260500,2184110000
"34","Oct 30, 2017",283.65,287.69,282.32,285.94,40805700,2170290000
"35","Oct 29, 2017",275.25,288.6,275.25,283.93,75483100,2105420000
"36","Oct 28, 2017",281.42,287.92,272.36,275.69,47092100,2152090000
"37","Oct 27, 2017",286.14,289.13,279.33,280.48,38421900,2187650000
"38","Oct 26, 2017",289.03,292.41,282.78,286.13,49309000,2209130000
"39","Oct 25, 2017",294.47,298.78,283.92,289.14,43986700,2250180000
"40","Oct 24, 2017",283.94,302.65,277.2,293.2,59674600,2169120000
"41","Oct 23, 2017",275.44,291.24,263.91,284.23,52259300,2103630000
"42","Oct 22, 2017",277.93,283.88,269.73,275.7,46070400,2122130000
"43","Oct 21, 2017",288.95,290.12,272.08,277.86,47244600,2205720000
"44","Oct 20, 2017",295.41,301.66,288.19,289.19,47125400,2254410000
"45","Oct 19, 2017",297.85,300.16,291.89,295.47,30741800,2272420000
"46","Oct 18, 2017",300.02,300.19,280.05,297.26,38693900,2288450000
"47","Oct 17, 2017",302.28,304.33,298.17,299.88,42569400,2305090000
"48","Oct 16, 2017",309.46,310.98,300.75,302.21,38139700,2359250000
"49","Oct 15, 2017",317.01,317.01,294.34,309.51,45301300,2416140000
"50","Oct 14, 2017",310.23,319.02,306.94,316.69,43951700,2363830000
"51","Oct 13, 2017",292.39,311.69,289.19,310.38,69258500,2227330000
"52","Oct 12, 2017",298.12,298.4,290.04,291.91,42625600,2270420000
"53","Oct 11, 2017",291.41,301.5,286.64,298.4,26434900,2218760000
"54","Oct 10, 2017",283.55,296.02,280.08,291.27,32941200,2158330000
"55","Oct 09, 2017",299.7,300.84,271.83,283.67,52085800,2280670000
"56","Oct 08, 2017",310.25,315.02,301.11,302.48,33683300,2360300000
"57","Oct 07, 2017",307.54,314.22,303.77,310.49,27552700,2339080000
"58","Oct 06, 2017",305.25,311.21,304.36,306.88,22935800,2321080000
"59","Oct 05, 2017",305.39,307.54,296.74,305.4,27180400,2321550000
"60","Oct 04, 2017",296.74,315.79,296.74,305.46,40983500,2255220000
"61","Oct 03, 2017",308.56,310.21,291.7,296.24,37104400,2342990000
"62","Oct 02, 2017",315.95,320.79,306.57,308.69,29696600,2398500000
"63","Oct 01, 2017",326.94,327.5,315.76,315.8,25835800,2481300000
"64","Sep 30, 2017",327.34,331.81,326.16,327.14,27802400,2483630000
"65","Sep 29, 2017",337.93,338.89,318.7,327.7,38011000,2563340000
"66","Sep 28, 2017",345.97,346.54,328.83,338.25,49620000,2623640000
"67","Sep 27, 2017",338.69,348.49,337.57,346.43,52033700,2567810000
"68","Sep 26, 2017",345.08,349.49,338.35,339.1,45406700,2615520000
"69","Sep 25, 2017",330.63,346.35,330.63,345.09,58356100,2505380000
"70","Sep 24, 2017",350.4,358.04,331.17,331.85,111537000,2654460000
"71","Sep 23, 2017",346.76,358.44,342.39,350.79,55928100,2626220000
"72","Sep 22, 2017",331.11,355.75,331.11,346.58,90613000,2507060000
"73","Sep 21, 2017",342.41,369.07,321.81,330.05,146454000,2591910000
"74","Sep 20, 2017",323.78,351.19,316.72,342.43,74246200,2450240000
"75","Sep 19, 2017",333.64,334.27,312.91,324.26,34362500,2524200000
"76","Sep 18, 2017",311.89,335.44,311.89,333,56189000,2359070000
"77","Sep 17, 2017",298.59,315.58,278.17,313.84,38081600,2257850000
"78","Sep 16, 2017",284.5,301.23,276.57,298.86,43702600,2150800000
"79","Sep 15, 2017",236.05,300.11,220.51,284.36,72695500,1784040000
"80","Sep 14, 2017",301.11,303.74,236.24,236.24,35013800,2275100000
"81","Sep 13, 2017",324.72,325.16,287.25,301.29,28322500,2452930000
"82","Sep 12, 2017",318.42,328.6,318.42,325.97,27190400,2404680000
"83","Sep 11, 2017",322.02,332.12,315.91,318.4,25159900,2431230000
"84","Sep 10, 2017",323.24,323.24,295.86,320.11,27435400,2439780000
"85","Sep 09, 2017",334.95,335.13,313.69,323.14,23244600,2527540000
"86","Sep 08, 2017",343.53,368.17,317.95,333.21,63012500,2591570000
"87","Sep 07, 2017",346.45,347.57,333.8,343.91,24715700,2612980000
"88","Sep 06, 2017",328.15,348.45,326.95,347.17,35294300,2474300000
"89","Sep 05, 2017",316.88,333.83,286.53,327.23,53928800,2388710000
"90","Sep 04, 2017",356.94,357.21,301.84,316.13,44170200,2689920000
"91","Sep 03, 2017",354.63,373.08,338.23,356.39,34945200,2670270000
"92","Sep 02, 2017",393.53,395.92,329.27,350.17,54813400,2962400000
"93","Sep 01, 2017",377.92,393.35,376.34,393.35,55440700,2844110000
"94","Aug 31, 2017",368.57,380.34,368.18,378.32,34978600,2773030000
"95","Aug 30, 2017",359.59,375.7,358.69,368.34,44586300,2704790000
"96","Aug 29, 2017",357.16,367.34,354.49,359.55,50014900,2685760000
"97","Aug 28, 2017",362.5,369.19,351.24,356.78,57630700,2725220000
"98","Aug 27, 2017",400.42,400.63,358.23,362.89,121516000,3009530000
"99","Aug 26, 2017",315.28,409.77,315.28,399.85,267415000,2369010000
"100","Aug 25, 2017",317.91,320.65,306.68,315.89,53632700,2388160000
"101","Aug 24, 2017",292.96,315.37,291.19,315.37,58804500,2200130000
"102","Aug 23, 2017",290.46,299.14,287.73,292.57,47798300,2180790000
"103","Aug 22, 2017",280.29,299.98,260.53,291.5,74971200,2103900000
"104","Aug 21, 2017",293.77,300.52,275.94,279.58,58023900,2204480000
