"","Date","Open","High","Low","Close","Volume","Market.Cap"
"1","Nov 18, 2017",1197.43,1388.11,1197.43,1254.53,3053770000,20125900000
"2","Nov 17, 2017",909.16,1217.42,863.98,1185.48,3203430000,1.5279e+10
"3","Nov 16, 2017",1202.17,1210.36,876.57,900.78,2034690000,2.0202e+10
"4","Nov 15, 2017",1269.79,1326.39,1191.98,1212.4,1321780000,21335600000
"5","Nov 14, 2017",1346.73,1390.21,1211.39,1273.53,1697910000,22626200000
"6","Nov 13, 2017",1381.82,1501.16,1043,1353.99,4850570000,23214700000
"7","Nov 12, 2017",1346.97,2477.65,1215.58,1388.86,8371320000,22614400000
"8","Nov 11, 2017",1001.64,1403.66,910.72,1340.45,5139770000,16807400000
"9","Nov 10, 2017",651.77,1034.77,651.77,1007.42,5195420000,1.0933e+10
"10","Nov 09, 2017",622.31,670.14,619.26,654.3,710387000,10437700000
"11","Nov 08, 2017",615.24,646.38,565.6,622.46,837646000,10317500000
"12","Nov 07, 2017",602.68,626.21,602.45,616.3,375367000,10105200000
"13","Nov 06, 2017",630.31,657.34,602.65,602.65,794105000,10566600000
"14","Nov 05, 2017",619.91,635.72,579.13,630.7,816028000,10390900000
"15","Nov 04, 2017",635.35,642.05,571.12,620.45,1161370000,10647200000
"16","Nov 03, 2017",587.32,684.53,577.86,625.32,1682210000,9839760000
"17","Nov 02, 2017",527.68,610.39,514.52,587.22,1632060000,8840010000
"18","Nov 01, 2017",438.3,538.26,437.91,531.83,1152230000,7342250000
"19","Oct 31, 2017",449.37,454.07,431.76,439.05,343799000,7527260000
"20","Oct 30, 2017",458.45,478.42,417.62,448.23,796409000,7.679e+09
"21","Oct 29, 2017",420.47,526.12,408.4,451.92,2002440000,7042260000
"22","Oct 28, 2017",369.54,425.44,369.06,423.35,781037000,6183520000
"23","Oct 27, 2017",338.3,372.81,338.24,367.57,501989000,5655870000
"24","Oct 26, 2017",332.11,350.94,331.21,338.2,234967000,5550700000
"25","Oct 25, 2017",326.59,334.38,320.38,332.13,151935000,5457720000
"26","Oct 24, 2017",315.9,340.45,311.48,326.89,267442000,5278410000
"27","Oct 23, 2017",330.67,332.28,309.87,315.6,191558000,5524790000
"28","Oct 22, 2017",323.5,355.52,323.5,331.66,355546000,5405020000
"29","Oct 21, 2017",326.75,328.45,317.46,323.36,129938000,5458980000
"30","Oct 20, 2017",330.9,332.98,323.08,327.44,160204000,5527860000
"31","Oct 19, 2017",339.27,339.27,326.27,330.81,195578000,5667070000
"32","Oct 18, 2017",373.65,376.18,313.77,339.17,477184000,6240990000
"33","Oct 17, 2017",313.7,394.96,309.64,371.73,1008160000,5239520000
"34","Oct 16, 2017",315.26,318.02,310.52,313.64,117797000,5265400000
"35","Oct 15, 2017",322.42,323.59,307.68,314.95,133385000,5384760000
"36","Oct 14, 2017",321.54,327.42,317.35,321.96,164137000,5369720000
"37","Oct 13, 2017",314.15,323.08,304.38,321.46,288210000,5242630000
"38","Oct 12, 2017",315.47,330.13,310.71,313.21,262066000,5262390000
"39","Oct 11, 2017",320.2,321.26,312.13,314.9,131577000,5.341e+09
"40","Oct 10, 2017",313.22,352.02,311.7,321.59,367809000,5224170000
"41","Oct 09, 2017",342.76,342.76,289.04,314.16,288075000,5716320000
"42","Oct 08, 2017",360.09,362.46,337,342.21,203754000,6004940000
"43","Oct 07, 2017",363.6,364.88,356.06,360.78,91004000,6062860000
"44","Oct 06, 2017",355.44,371.28,354.96,363.01,182031000,5926540000
"45","Oct 05, 2017",358.42,371.19,348.45,355.75,268341000,5971260000
"46","Oct 04, 2017",404.2,404.45,354.55,358.45,251584000,6729640000
"47","Oct 03, 2017",421.79,421.79,395.74,404.18,130247000,7022370000
"48","Oct 02, 2017",415.87,430.86,411.84,421.19,219590000,6921580000
