"","Date","Open","High","Low","Close","Volume","Market.Cap"
"1","Nov 18, 2017",424.35,483.1,423.25,454.74,145255000,3265280000
"2","Nov 17, 2017",420.59,436.02,412.45,424.98,95099300,3235510000
"3","Nov 16, 2017",424.51,427.85,412.84,418.18,97321300,3264810000
"4","Nov 15, 2017",428.08,444.38,418.47,424.41,103157000,3291450000
"5","Nov 14, 2017",428.31,447.92,408.95,427.54,123854000,3292370000
"6","Nov 13, 2017",507.05,530.94,403.5,427.37,310886000,3896620000
"7","Nov 12, 2017",345.68,536.12,327.8,536.12,476198000,2655840000
"8","Nov 11, 2017",331.43,349.08,321.04,346.06,88651000,2545670000
"9","Nov 10, 2017",325.27,353.36,308.46,329.57,116352000,2497710000
"10","Nov 09, 2017",315.48,337.23,311.82,326.01,110840000,2421910000
"11","Nov 08, 2017",293.04,316.63,289.09,316.33,103556000,2249050000
"12","Nov 07, 2017",274.87,304.55,274.87,293.38,92431200,2109120000
"13","Nov 06, 2017",273.47,280.44,268.46,275.68,60053700,2097820000
"14","Nov 05, 2017",274.33,277,270.29,273.17,41028900,2103900000
"15","Nov 04, 2017",278.58,280.96,271.31,274.68,49462600,2135920000
"16","Nov 03, 2017",263.89,281.39,262.98,278.59,62984900,2021200000
"17","Nov 02, 2017",271.79,272.78,251.56,265.31,72437900,2081130000
"18","Nov 01, 2017",278.5,279.67,270.77,271.56,50960300,2131960000
"19","Oct 31, 2017",285.39,286.21,278.73,279.15,50260500,2184110000
"20","Oct 30, 2017",283.65,287.69,282.32,285.94,40805700,2170290000
"21","Oct 29, 2017",275.25,288.6,275.25,283.93,75483100,2105420000
"22","Oct 28, 2017",281.42,287.92,272.36,275.69,47092100,2152090000
"23","Oct 27, 2017",286.14,289.13,279.33,280.48,38421900,2187650000
"24","Oct 26, 2017",289.03,292.41,282.78,286.13,49309000,2209130000
"25","Oct 25, 2017",294.47,298.78,283.92,289.14,43986700,2250180000
"26","Oct 24, 2017",283.94,302.65,277.2,293.2,59674600,2169120000
"27","Oct 23, 2017",275.44,291.24,263.91,284.23,52259300,2103630000
"28","Oct 22, 2017",277.93,283.88,269.73,275.7,46070400,2122130000
"29","Oct 21, 2017",288.95,290.12,272.08,277.86,47244600,2205720000
"30","Oct 20, 2017",295.41,301.66,288.19,289.19,47125400,2254410000
"31","Oct 19, 2017",297.85,300.16,291.89,295.47,30741800,2272420000
"32","Oct 18, 2017",300.02,300.19,280.05,297.26,38693900,2288450000
"33","Oct 17, 2017",302.28,304.33,298.17,299.88,42569400,2305090000
"34","Oct 16, 2017",309.46,310.98,300.75,302.21,38139700,2359250000
"35","Oct 15, 2017",317.01,317.01,294.34,309.51,45301300,2416140000
"36","Oct 14, 2017",310.23,319.02,306.94,316.69,43951700,2363830000
"37","Oct 13, 2017",292.39,311.69,289.19,310.38,69258500,2227330000
"38","Oct 12, 2017",298.12,298.4,290.04,291.91,42625600,2270420000
"39","Oct 11, 2017",291.41,301.5,286.64,298.4,26434900,2218760000
"40","Oct 10, 2017",283.55,296.02,280.08,291.27,32941200,2158330000
"41","Oct 09, 2017",299.7,300.84,271.83,283.67,52085800,2280670000
"42","Oct 08, 2017",310.25,315.02,301.11,302.48,33683300,2360300000
"43","Oct 07, 2017",307.54,314.22,303.77,310.49,27552700,2339080000
"44","Oct 06, 2017",305.25,311.21,304.36,306.88,22935800,2321080000
"45","Oct 05, 2017",305.39,307.54,296.74,305.4,27180400,2321550000
"46","Oct 04, 2017",296.74,315.79,296.74,305.46,40983500,2255220000
"47","Oct 03, 2017",308.56,310.21,291.7,296.24,37104400,2342990000
"48","Oct 02, 2017",315.95,320.79,306.57,308.69,29696600,2398500000
"49","Oct 01, 2017",326.94,327.5,315.76,315.8,25835800,2481300000
"50","Sep 30, 2017",327.34,331.81,326.16,327.14,27802400,2483630000
"51","Sep 29, 2017",337.93,338.89,318.7,327.7,38011000,2563340000
"52","Sep 28, 2017",345.97,346.54,328.83,338.25,49620000,2623640000
"53","Sep 27, 2017",338.69,348.49,337.57,346.43,52033700,2567810000
"54","Sep 26, 2017",345.08,349.49,338.35,339.1,45406700,2615520000
"55","Sep 25, 2017",330.63,346.35,330.63,345.09,58356100,2505380000
"56","Sep 24, 2017",350.4,358.04,331.17,331.85,111537000,2654460000
"57","Sep 23, 2017",346.76,358.44,342.39,350.79,55928100,2626220000
"58","Sep 22, 2017",331.11,355.75,331.11,346.58,90613000,2507060000
"59","Sep 21, 2017",342.41,369.07,321.81,330.05,146454000,2591910000
"60","Sep 20, 2017",323.78,351.19,316.72,342.43,74246200,2450240000
"61","Sep 19, 2017",333.64,334.27,312.91,324.26,34362500,2524200000
"62","Sep 18, 2017",311.89,335.44,311.89,333,56189000,2359070000
"63","Sep 17, 2017",298.59,315.58,278.17,313.84,38081600,2257850000
"64","Sep 16, 2017",284.5,301.23,276.57,298.86,43702600,2150800000
"65","Sep 15, 2017",236.05,300.11,220.51,284.36,72695500,1784040000
"66","Sep 14, 2017",301.11,303.74,236.24,236.24,35013800,2275100000
"67","Sep 13, 2017",324.72,325.16,287.25,301.29,28322500,2452930000
"68","Sep 12, 2017",318.42,328.6,318.42,325.97,27190400,2404680000
"69","Sep 11, 2017",322.02,332.12,315.91,318.4,25159900,2431230000
"70","Sep 10, 2017",323.24,323.24,295.86,320.11,27435400,2439780000
"71","Sep 09, 2017",334.95,335.13,313.69,323.14,23244600,2527540000
"72","Sep 08, 2017",343.53,368.17,317.95,333.21,63012500,2591570000
"73","Sep 07, 2017",346.45,347.57,333.8,343.91,24715700,2612980000
"74","Sep 06, 2017",328.15,348.45,326.95,347.17,35294300,2474300000
"75","Sep 05, 2017",316.88,333.83,286.53,327.23,53928800,2388710000
"76","Sep 04, 2017",356.94,357.21,301.84,316.13,44170200,2689920000
"77","Sep 03, 2017",354.63,373.08,338.23,356.39,34945200,2670270000
"78","Sep 02, 2017",393.53,395.92,329.27,350.17,54813400,2962400000
